Year	Model	Data	Forcing
1897.416667000	0.088899781	1.000000E+00	-4.682005E-02
1897.500000000	0.010240724	5.333333E-01	-4.177559E-02
1897.583333000	-0.038723962	3.666667E-01	-8.373191E-01
1897.666667000	-0.082815253	1.000000E-01	-8.322740E-01
1897.750000000	-0.117786017	1.000000E-01	-8.272289E-01
1897.833333000	-0.125837103	-3.666667E-01	-8.221839E-01
1897.916667000	-0.102054366	-4.333333E-01	-8.171388E-01
1898.000000000	-0.010624524	-9.666667E-01	-8.120937E-01
1898.083333000	0.218163941	-1.566667E+00	-1.491844E+00
1898.166667000	0.348550146	-1.600000E+00	-1.486798E+00
1898.250000000	0.397965964	-1.000000E+00	-1.481752E+00
1898.333333000	0.417627915	6.666667E-02	-1.476707E+00
1898.416667000	0.404109737	2.333333E-01	-1.471661E+00
1898.500000000	0.272065708	0.000000E+00	-1.466616E+00
1898.583333000	-0.017933495	-3.333333E-01	-1.783268E+00
1898.666667000	-0.117332571	-7.666667E-01	-1.778222E+00
1898.750000000	-0.091909057	-1.333333E+00	-1.773176E+00
1898.833333000	-0.019154895	-1.300000E+00	-1.768130E+00
1898.916667000	0.085437718	-1.200000E+00	-1.763084E+00
1899.000000000	0.153558142	-3.000000E-01	-1.758038E+00
1899.083333000	0.084627738	-3.333333E-01	-1.521507E+00
1899.166667000	0.056769686	-1.333333E-01	-1.516461E+00
1899.250000000	0.064755871	-2.666667E-01	-1.511415E+00
1899.333333000	0.085289379	3.666667E-01	-1.506370E+00
1899.416667000	0.133440427	6.333333E-01	-1.501324E+00
1899.500000000	0.238623641	5.333333E-01	-1.496279E+00
1899.583333000	0.372105263	5.000000E-01	-1.091168E+00
1899.666667000	0.406728638	6.666667E-01	-1.086123E+00
1899.750000000	0.390757091	9.666667E-01	-1.081077E+00
1899.833333000	0.371501347	1.033333E+00	-1.076032E+00
1899.916667000	0.366147401	1.133333E+00	-1.070987E+00
1900.000000000	0.358130553	1.333333E+00	-1.065942E+00
1900.083333000	0.277147240	1.900000E+00	-4.741354E-01
1900.166667000	0.196939504	1.866667E+00	-4.690906E-01
1900.250000000	0.130840448	1.500000E+00	-4.640458E-01
1900.333333000	0.082982099	5.666667E-01	-4.590010E-01
1900.416667000	0.071164624	-1.333333E-01	-4.539562E-01
1900.500000000	0.128276359	-8.000000E-01	-4.489114E-01
1900.583333000	0.260018150	-8.666667E-01	-2.969015E-01
1900.666667000	0.342777170	-6.333333E-01	-2.918569E-01
1900.750000000	0.390162252	-3.333333E-02	-2.868122E-01
1900.833333000	0.428732705	5.000000E-01	-2.817676E-01
1900.916667000	0.452001201	6.000000E-01	-2.767229E-01
1901.000000000	0.415717209	6.000000E-01	-2.716783E-01
1901.083333000	0.314989251	2.333333E-01	-5.537456E-01
1901.166667000	0.303098805	2.666667E-01	-5.487008E-01
1901.250000000	0.334612766	3.333333E-01	-5.436559E-01
1901.333333000	0.372290587	3.000000E-01	-5.386110E-01
1901.416667000	0.407656471	3.000000E-01	-5.335662E-01
1901.500000000	0.424807556	2.666667E-01	-5.285214E-01
1901.583333000	0.428827168	6.000000E-01	-1.131503E+00
